,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,bpm,Major,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,days_since_release,artist_dominance,months_since_release,streams_per_month
1145,2,2022,8,15,685,5,295152154.0,136,1,77,71,75,33,1,13,4,333,1,10.939553219448094,26980274.97825826
1146,2,2022,2,18,782,9,323455692.0,113,1,70,97,59,55,0,27,12,511,1,16.78712220762155,19268084.66630137
1147,3,2022,6,16,2442,0,240918092.0,132,1,82,49,88,20,0,21,3,393,1,12.91064388961892,18660424.22513995
1148,3,2022,5,20,1112,4,191873381.0,135,1,77,74,74,47,0,34,8,420,1,13.797634691195794,13906251.708666667
1149,2,2017,11,10,4967,0,284216603.0,126,1,67,49,77,11,0,19,11,2072,1,68.06833114323258,4175460.132876448
1150,1,2022,9,9,2520,4,239411309.0,102,0,67,72,74,30,0,36,4,308,3,10.11826544021025,23661299.49987013
1151,1,2022,8,22,767,12,265548837.0,125,1,68,80,92,10,0,9,12,326,4,10.709592641261498,24795419.013128836
1152,1,2013,1,1,19806,7,703301727.0,149,1,37,28,66,14,0,9,5,3846,3,126.34691195795006,5566433.845522622
1153,2,2022,6,15,5153,6,244585109.0,137,1,74,71,89,24,61,15,5,394,1,12.943495400788436,18896372.380609136
1154,1,2022,8,26,615,0,189476119.0,120,0,77,78,91,14,0,33,12,322,2,10.578186596583445,17911966.032173913
1155,1,2022,1,20,2537,0,277132266.0,100,1,90,75,50,11,0,9,26,540,1,17.73981603153745,15622048.476
1156,1,2022,6,3,1647,30,278920007.0,164,0,70,58,57,25,0,15,7,406,8,13.3377135348226,20912130.57408867
1157,1,2022,6,10,2019,8,222410722.0,93,0,65,79,66,31,0,22,7,399,1,13.107752956636006,16967875.63328321
1158,1,2022,9,13,1473,12,185392587.0,180,0,65,52,80,5,0,6,25,304,8,9.986859395532194,18563652.46144737
1159,1,2022,7,15,1613,0,202452860.0,79,1,34,22,31,43,63,10,7,364,3,11.957950065703022,16930398.51208791
1160,1,2022,7,15,1613,0,202452860.0,79,1,34,22,31,43,63,10,7,364,3,11.957950065703022,16930398.51208791
1161,1,2002,8,5,30992,6,1608164312.0,146,1,56,21,44,73,0,11,2,7648,3,251.2483574244415,6400695.823389121
1162,1,2000,7,10,10826,4,624101957.0,103,1,37,17,27,75,5,10,3,8404,3,276.08409986859397,2260550.163146121
1163,1,2022,9,2,920,0,148461629.0,140,0,70,26,76,8,0,54,23,315,2,10.348226018396844,14346577.735746032
1164,2,2022,9,13,308,0,47093942.0,92,1,81,48,70,13,0,15,7,304,2,9.986859395532194,4715590.77131579
1165,1,2016,6,23,2468,0,380319238.0,102,0,64,4,60,11,0,19,4,2577,1,84.65834428383705,4492401.088366318
1166,2,2022,7,22,1097,2,209106362.0,118,0,82,75,85,33,1,11,4,357,1,11.727989487516425,17829685.320112046
1167,1,2022,9,13,330,0,53987404.0,93,1,78,75,62,6,0,15,6,304,8,9.986859395532194,5405844.005789474
1168,1,2022,6,23,1584,0,115331792.0,150,0,70,26,56,14,83,11,5,386,1,12.680683311432324,9095077.068601036
1169,1,2022,10,7,1585,5,225093344.0,130,1,52,24,60,0,0,8,3,280,4,9.198423127463863,24470862.112
1170,2,2022,10,14,766,0,84697729.0,83,0,65,24,53,6,0,51,4,273,1,8.968462549277266,9443951.907545788
1171,4,2022,8,18,836,0,159240673.0,102,1,84,43,75,5,0,6,8,330,1,10.840998685939551,14688745.715515152
1172,1,2022,10,17,430,6,170709584.0,136,0,73,65,91,4,0,48,18,270,2,8.869908015768726,19245924.951703705
1173,1,1982,5,16,2020,0,154356956.0,145,1,66,24,58,17,0,19,5,15034,1,493.8896189224704,312533.30721298396
1174,1,2018,11,21,6858,0,723043854.0,130,1,57,24,37,11,18,16,3,1696,1,55.7161629434954,12977272.945613207
1175,1,2022,7,14,3682,6,247689123.0,156,1,72,92,77,9,0,8,11,365,3,11.990801576872537,20656594.257863015
1176,1,2022,9,29,1639,0,176474912.0,123,1,57,50,85,5,0,16,4,288,9,9.461235216819974,18652417.782222223
1177,1,2022,9,29,1639,0,176474912.0,123,1,57,50,85,5,0,16,4,288,9,9.461235216819974,18652417.782222223
1178,1,2022,9,16,452,10,235549288.0,132,1,92,53,62,7,0,63,10,301,3,9.888304862023652,23820997.76318937
1179,2,2020,12,18,668,1,140430339.0,125,0,49,13,74,0,0,9,4,938,1,30.814717477003946,4557248.954328358
1180,1,2022,10,14,991,0,85559365.0,162,0,74,22,67,0,0,11,46,273,2,8.968462549277266,9540025.8996337
1181,3,2022,9,22,869,7,146223492.0,138,1,80,82,81,14,0,13,36,295,1,9.69119579500657,15088281.682983052
1182,3,2022,7,1,648,4,187701588.0,161,0,59,62,60,12,0,5,44,378,1,12.417871222076217,15115440.04952381
1183,2,2022,11,4,1545,0,154863153.0,131,0,91,23,55,1,0,7,32,252,8,8.278580814717477,18706485.624285713
1184,3,2022,11,4,1930,0,191333656.0,122,0,75,45,63,6,0,35,12,252,1,8.278580814717477,23111890.827936508
1185,1,2022,10,21,1948,0,253650850.0,80,0,80,16,28,17,0,12,39,266,34,8.73850197109067,29026811.55639098
1186,1,2022,10,21,1608,0,223064273.0,109,1,75,11,50,20,0,30,17,266,34,8.73850197109067,25526603.27112782
1187,2,2022,11,4,1338,0,170413877.0,158,1,84,33,36,2,0,39,59,252,8,8.278580814717477,20584914.34873016
1188,1,2022,10,21,1936,0,218320587.0,126,1,66,12,35,55,0,9,14,266,34,8.73850197109067,24983754.392030075
1189,2,2022,11,4,1794,0,141720999.0,104,1,73,25,61,1,0,32,7,252,8,8.278580814717477,17118996.863333333
1190,1,2022,10,21,1597,0,187339835.0,110,1,48,15,31,80,22,12,4,266,34,8.73850197109067,21438438.260902256
1191,2,2022,11,4,1652,2,198365537.0,130,1,77,20,70,1,0,16,5,252,8,8.278580814717477,23961297.405873016
1192,1,2022,10,21,1747,0,186104310.0,177,1,34,39,16,97,0,12,5,266,34,8.73850197109067,21297049.610526316
1193,1,2022,10,21,1715,0,177503916.0,158,1,48,55,84,43,0,15,12,266,34,8.73850197109067,20312854.146766916
1194,2,2022,11,4,486,0,71095708.0,114,0,62,25,44,51,33,14,3,252,1,8.278580814717477,8587910.125079365
1195,2,2022,11,4,1007,0,112436403.0,144,1,93,62,61,0,0,12,20,252,8,8.278580814717477,13581603.60047619
1196,1,2022,10,28,481,9,203436468.0,125,1,54,22,76,0,0,14,3,259,1,8.508541392904073,23909676.00741313
1197,1,2022,10,28,481,9,203436468.0,125,1,54,22,76,0,0,14,3,259,1,8.508541392904073,23909676.00741313
1198,1,2022,10,28,481,9,203436468.0,125,1,54,22,76,0,0,14,3,259,1,8.508541392904073,23909676.00741313
1199,1,2022,11,4,1045,0,93367537.0,142,0,85,40,43,4,0,39,32,252,4,8.278580814717477,11278205.65984127
1200,1,2022,11,4,1045,0,93367537.0,142,0,85,40,43,4,0,39,32,252,4,8.278580814717477,11278205.65984127
1201,1,2022,11,4,1045,0,93367537.0,142,0,85,40,43,4,0,39,32,252,4,8.278580814717477,11278205.65984127
1202,1,2022,11,4,1045,0,93367537.0,142,0,85,40,43,4,0,39,32,252,4,8.278580814717477,11278205.65984127
1203,2,2022,11,4,1060,0,106249219.0,120,1,64,11,53,1,0,25,27,252,8,8.278580814717477,12834231.056984128
1204,1,2022,10,21,1274,0,181382590.0,96,1,57,55,74,22,0,8,4,266,34,8.73850197109067,20756714.434586465
1205,1,2022,11,3,953,0,91473363.0,144,1,60,24,39,57,0,8,3,253,1,8.31143232588699,11005727.943557313
1206,1,2022,10,21,1180,0,121871870.0,166,1,42,7,24,83,1,12,6,266,34,8.73850197109067,13946540.311278196
1207,2,2022,11,3,573,0,73513683.0,92,1,80,81,67,4,0,8,6,253,1,8.31143232588699,8844887.393359685
1208,3,2022,10,20,1320,0,133895612.0,97,1,82,67,77,8,0,12,5,267,1,8.771353482260183,15265102.73138577
1209,1,2022,11,4,782,2,96007391.0,90,0,61,32,67,15,0,11,5,252,2,8.278580814717477,11597083.262063492
